# CFTC public record (grade-A leg, board 2026-09-14); knowable_at = report Tuesday + 3 days (point-in-time rule).
report_date,contract_market_name,open_interest_all,lev_money_long,lev_money_short,asset_mgr_long,asset_mgr_short,lev_money_net,knowable_at
2023-02-28,BITCOIN,15161,4527,6106,7047,240,-1579.0,2023-03-03
2023-02-28,MICRO BITCOIN,7822,2312,3844,497,0,-1532.0,2023-03-03
2023-03-07,BITCOIN,12821,2346,5259,6470,362,-2913.0,2023-03-10
2023-03-07,MICRO BITCOIN,9440,3051,4057,547,0,-1006.0,2023-03-10
2023-03-14,BITCOIN,13472,2551,6047,5924,318,-3496.0,2023-03-17
2023-03-14,MICRO BITCOIN,11001,3634,3950,212,52,-316.0,2023-03-17
2023-03-21,BITCOIN,14049,3484,7746,6899,243,-4262.0,2023-03-24
2023-03-21,MICRO BITCOIN,13339,4447,6433,158,11,-1986.0,2023-03-24
2023-03-28,BITCOIN,14409,4147,7217,6428,220,-3070.0,2023-03-31
2023-03-28,MICRO BITCOIN,15181,4757,6845,160,36,-2088.0,2023-03-31
2023-04-04,BITCOIN,13380,3327,6656,6450,170,-3329.0,2023-04-07
2023-04-04,MICRO BITCOIN,7572,1681,3485,189,27,-1804.0,2023-04-07
2023-04-11,BITCOIN,15977,4637,8136,7376,82,-3499.0,2023-04-14
2023-04-11,MICRO BITCOIN,8928,2135,3186,336,26,-1051.0,2023-04-14
2023-04-18,BITCOIN,15385,4053,7737,7041,249,-3684.0,2023-04-21
2023-04-18,MICRO BITCOIN,9761,2942,3890,389,36,-948.0,2023-04-21
2023-04-25,BITCOIN,14064,2249,6625,6406,256,-4376.0,2023-04-28
2023-04-25,MICRO BITCOIN,10656,4808,3490,378,29,1318.0,2023-04-28
2023-05-02,BITCOIN,12521,2280,6596,6582,363,-4316.0,2023-05-05
2023-05-02,MICRO BITCOIN,7502,1682,3011,401,28,-1329.0,2023-05-05
2023-05-09,BITCOIN,13102,2752,7634,6511,229,-4882.0,2023-05-12
2023-05-09,MICRO BITCOIN,9449,3360,4278,397,5,-918.0,2023-05-12
2023-05-16,BITCOIN,13043,2337,7062,6349,169,-4725.0,2023-05-19
2023-05-16,MICRO BITCOIN,10506,3632,3459,362,632,173.0,2023-05-19
2023-05-23,BITCOIN,13043,2184,7078,6373,180,-4894.0,2023-05-26
2023-05-23,MICRO BITCOIN,10042,3823,3784,341,636,39.0,2023-05-26
2023-05-30,BITCOIN,11715,1865,6639,6478,184,-4774.0,2023-06-02
2023-05-30,MICRO BITCOIN,6569,1430,2995,315,682,-1565.0,2023-06-02
2023-06-06,BITCOIN,13026,2397,7625,6198,368,-5228.0,2023-06-09
2023-06-06,MICRO BITCOIN,7600,2292,3222,325,802,-930.0,2023-06-09
2023-06-13,BITCOIN,13251,1859,7634,6045,327,-5775.0,2023-06-16
2023-06-13,MICRO BITCOIN,7915,2279,3300,354,912,-1021.0,2023-06-16
2023-06-20,BITCOIN,15687,3308,9079,6540,261,-5771.0,2023-06-23
2023-06-20,MICRO BITCOIN,9173,2753,3389,356,1058,-636.0,2023-06-23
2023-06-27,BITCOIN,18829,6145,10411,7603,70,-4266.0,2023-06-30
2023-06-27,MICRO BITCOIN,10700,2633,3054,876,26,-421.0,2023-06-30
2023-07-03,BITCOIN,17008,5356,10464,8311,70,-5108.0,2023-07-06
2023-07-03,MICRO BITCOIN,9138,2093,4585,888,22,-2492.0,2023-07-06
2023-07-11,BITCOIN,16302,4189,9931,8243,152,-5742.0,2023-07-14
2023-07-11,MICRO BITCOIN,11107,2159,5477,863,34,-3318.0,2023-07-14
2023-07-18,BITCOIN,15455,2487,8830,8958,113,-6343.0,2023-07-21
2023-07-18,MICRO BITCOIN,13887,2116,8191,1565,22,-6075.0,2023-07-21
2023-07-25,BITCOIN,16017,2440,8844,8616,113,-6404.0,2023-07-28
2023-07-25,MICRO BITCOIN,16416,3013,9073,1516,0,-6060.0,2023-07-28
2023-08-01,BITCOIN,14860,2311,8957,8220,121,-6646.0,2023-08-04
2023-08-01,MICRO BITCOIN,9297,1883,4661,1587,0,-2778.0,2023-08-04
2023-08-08,BITCOIN,16743,3637,10164,8748,50,-6527.0,2023-08-11
2023-08-08,MICRO BITCOIN,9344,1786,4677,1600,0,-2891.0,2023-08-11
2023-08-15,BITCOIN,15432,2131,8694,8471,0,-6563.0,2023-08-18
2023-08-15,MICRO BITCOIN,9199,1887,4256,1206,0,-2369.0,2023-08-18
2023-08-22,BITCOIN,17262,2771,10163,7633,582,-7392.0,2023-08-25
2023-08-22,MICRO BITCOIN,10738,2473,4040,456,82,-1567.0,2023-08-25
2023-08-29,BITCOIN,16172,2483,10012,7758,936,-7529.0,2023-09-01
2023-08-29,MICRO BITCOIN,8778,1475,2236,333,693,-761.0,2023-09-01
2023-09-05,BITCOIN,14962,1670,8755,7624,1539,-7085.0,2023-09-08
2023-09-05,MICRO BITCOIN,8998,1311,2168,360,757,-857.0,2023-09-08
2023-09-12,BITCOIN,15423,1660,9221,7295,1291,-7561.0,2023-09-15
2023-09-12,MICRO BITCOIN,8760,2136,2507,400,728,-371.0,2023-09-15
2023-09-19,BITCOIN,16670,2204,10304,7392,850,-8100.0,2023-09-22
2023-09-19,MICRO BITCOIN,8102,1422,2416,373,838,-994.0,2023-09-22
2023-09-26,BITCOIN,14844,1594,8220,7168,1093,-6626.0,2023-09-29
2023-09-26,MICRO BITCOIN,8690,1590,2629,319,806,-1039.0,2023-09-29
2023-10-03,BITCOIN,14447,2373,8565,7336,623,-6192.0,2023-10-06
2023-10-03,MICRO BITCOIN,6193,1266,2163,273,1120,-897.0,2023-10-06
2023-10-10,BITCOIN,14683,1946,9114,7402,517,-7168.0,2023-10-13
2023-10-10,MICRO BITCOIN,7239,1661,3066,320,1086,-1405.0,2023-10-13
2023-10-17,BITCOIN,16561,2576,10429,7344,127,-7853.0,2023-10-20
2023-10-17,MICRO BITCOIN,8511,1677,4391,322,1062,-2714.0,2023-10-20
2023-10-24,BITCOIN,19678,3536,11489,8383,25,-7953.0,2023-10-27
2023-10-24,MICRO BITCOIN,10260,2943,5822,335,548,-2879.0,2023-10-27
2023-10-31,BITCOIN,19603,4780,11822,9181,0,-7042.0,2023-11-03
2023-10-31,MICRO BITCOIN,7862,1229,1959,1070,0,-730.0,2023-11-03
2023-11-07,BITCOIN,21749,4782,12188,10268,0,-7406.0,2023-11-10
2023-11-07,MICRO BITCOIN,10661,1372,2823,1766,64,-1451.0,2023-11-10
2023-11-07,Nano Bitcoin,3380,30,2554,0,0,-2524.0,2023-11-10
2023-11-14,BITCOIN,21203,3958,10635,10886,0,-6677.0,2023-11-17
2023-11-14,MICRO BITCOIN,13372,2088,3872,1633,38,-1784.0,2023-11-17
2023-11-14,Nano Bitcoin,5773,229,2190,0,0,-1961.0,2023-11-17
2023-11-21,BITCOIN,21939,3780,11322,10973,34,-7542.0,2023-11-24
2023-11-21,MICRO BITCOIN,14267,2055,3437,1636,10,-1382.0,2023-11-24
2023-11-21,Nano Bitcoin,5800,893,1986,0,0,-1093.0,2023-11-24
2023-11-28,BITCOIN,23027,4479,13303,11448,0,-8824.0,2023-12-01
2023-11-28,MICRO BITCOIN,9584,2240,4690,1535,0,-2450.0,2023-12-01
2023-11-28,Nano Bitcoin,6095,105,2348,0,0,-2243.0,2023-12-01
2023-12-05,BITCOIN,23035,4390,12535,11735,0,-8145.0,2023-12-08
2023-12-05,MICRO BITCOIN,11235,2460,5069,1493,25,-2609.0,2023-12-08
2023-12-05,Nano Bitcoin,7201,207,2339,0,0,-2132.0,2023-12-08
2023-12-12,BITCOIN,21211,3435,11606,11469,0,-8171.0,2023-12-15
2023-12-12,MICRO BITCOIN,11848,3177,5254,1496,63,-2077.0,2023-12-15
2023-12-12,Nano Bitcoin,13765,176,380,0,0,-204.0,2023-12-15
2023-12-19,BITCOIN,23239,3187,12415,11606,0,-9228.0,2023-12-22
2023-12-19,MICRO BITCOIN,13858,3626,4783,1523,68,-1157.0,2023-12-22
2023-12-19,Nano Bitcoin,14681,0,3531,0,0,-3531.0,2023-12-22
2023-12-26,BITCOIN,22526,2818,12649,11862,0,-9831.0,2023-12-29
2023-12-26,MICRO BITCOIN,14634,2963,5252,1470,38,-2289.0,2023-12-29
2023-12-26,Nano Bitcoin,16628,538,5510,0,0,-4972.0,2023-12-29
2024-01-02,BITCOIN,23579,3317,13616,12724,0,-10299.0,2024-01-05
2024-01-02,MICRO BITCOIN,10404,1538,6408,1430,102,-4870.0,2024-01-05
2024-01-02,Nano Bitcoin,7977,0,776,0,0,-776.0,2024-01-05
2024-01-09,BITCOIN,26846,3579,14998,14339,0,-11419.0,2024-01-12
2024-01-09,MICRO BITCOIN,14146,4213,5224,849,2993,-1011.0,2024-01-12
2024-01-09,Nano Bitcoin,15264,656,8999,0,0,-8343.0,2024-01-12
2024-01-16,BITCOIN,23286,3578,13413,12824,15,-9835.0,2024-01-19
2024-01-16,MICRO BITCOIN,20647,8204,6258,795,2795,1946.0,2024-01-19
2024-01-16,Nano Bitcoin,19028,1365,10407,0,0,-9042.0,2024-01-19
2024-01-23,BITCOIN,22815,2972,11328,12427,42,-8356.0,2024-01-26
2024-01-23,MICRO BITCOIN,24261,8918,7384,818,4733,1534.0,2024-01-26
2024-01-23,Nano Bitcoin,17794,2088,10807,0,0,-8719.0,2024-01-26
2024-01-30,BITCOIN,20679,2642,12123,12793,0,-9481.0,2024-02-02
2024-01-30,MICRO BITCOIN,12009,4812,3057,805,4708,1755.0,2024-02-02
2024-01-30,Nano Bitcoin,11214,91,1795,0,0,-1704.0,2024-02-02
2024-02-06,BITCOIN,20897,2938,12252,12290,0,-9314.0,2024-02-09
2024-02-06,MICRO BITCOIN,16080,7197,3130,797,4708,4067.0,2024-02-09
2024-02-06,Nano Bitcoin,12050,2000,280,0,0,1720.0,2024-02-09
2024-02-13,BITCOIN,24769,3935,14059,13220,0,-10124.0,2024-02-16
2024-02-13,MICRO BITCOIN,19838,10444,4214,769,4708,6230.0,2024-02-16
2024-02-13,Nano Bitcoin,13667,91,600,0,0,-509.0,2024-02-16
2024-02-20,BITCOIN,25530,4400,14677,13724,34,-10277.0,2024-02-23
2024-02-20,MICRO BITCOIN,20586,10069,4638,775,4708,5431.0,2024-02-23
2024-02-20,Nano Bitcoin,14801,114,1837,0,0,-1723.0,2024-02-23
2024-02-27,BITCOIN,25229,4141,15037,14065,311,-10896.0,2024-03-01
2024-02-27,MICRO BITCOIN,17533,7761,6985,894,29,776.0,2024-03-01
2024-02-27,Nano Bitcoin,12272,0,2072,0,0,-2072.0,2024-03-01
2024-03-05,BITCOIN,27747,4650,17059,15924,393,-12409.0,2024-03-08
2024-03-05,MICRO BITCOIN,38184,25199,12267,830,1,12932.0,2024-03-08
2024-03-05,Nano Bitcoin,25025,2675,6347,0,0,-3672.0,2024-03-08
2024-03-12,BITCOIN,30398,3813,19287,18936,464,-15474.0,2024-03-15
2024-03-12,MICRO BITCOIN,47762,31750,15131,743,40,16619.0,2024-03-15
2024-03-12,Nano Bitcoin,25861,0,8238,0,0,-8238.0,2024-03-15
2024-03-19,BITCOIN,33196,5548,19917,18097,524,-14369.0,2024-03-22
2024-03-19,MICRO BITCOIN,54643,38053,17766,577,58,20287.0,2024-03-22
2024-03-19,Nano Bitcoin,28883,0,23231,0,0,-23231.0,2024-03-22
2024-03-26,BITCOIN,31238,3629,19731,19284,588,-16102.0,2024-03-29
2024-03-26,MICRO BITCOIN,64477,42524,20880,526,34,21644.0,2024-03-29
2024-03-26,Nano Bitcoin,24084,226,2974,0,0,-2748.0,2024-03-29
2024-04-02,BITCOIN,29745,3232,19313,19477,548,-16081.0,2024-04-05
2024-04-02,MICRO BITCOIN,15551,4162,5226,629,24,-1064.0,2024-04-05
2024-04-02,Nano Bitcoin,26761,1633,13817,0,0,-12184.0,2024-04-05
2024-04-09,BITCOIN,29074,2994,19010,19547,508,-16016.0,2024-04-12
2024-04-09,MICRO BITCOIN,16624,4119,6488,778,69,-2369.0,2024-04-12
